domain,status,source,url,failure_reason
duunitori.fi,not_found,,,homepage_unreachable
madisoft.it,skipped,existing_file,,
telemagazyn.pl,not_found,,,homepage_unreachable
google.com.cy,skipped,existing_file,,
szerencsejatek.hu,not_found,,,no_privacy_links
wort-suchen.de,not_found,,,no_privacy_links
sportnieuws.nl,not_found,,,homepage_unreachable
bazar.bg,not_found,,,homepage_unreachable
rugbyrama.fr,not_found,,,no_privacy_links
seg-social.gob.es,not_found,,,homepage_unreachable
mjt.lu,skipped,existing_file,,
planetwin365.it,not_found,,,homepage_unreachable
uni-freiburg.de,skipped,existing_file,,
garanteprivacy.it,skipped,existing_file,,
8888.bg,skipped,existing_file,,
naturabuy.fr,not_found,,,no_privacy_links
iliad.it,skipped,existing_file,,
idos.cz,skipped,existing_file,,
turfomania.fr,not_found,,,homepage_unreachable
ihk.de,not_found,,,no_privacy_links
twojapogoda.pl,not_found,,,no_privacy_links
nosalty.hu,not_found,,,no_privacy_links
pomponik.pl,not_found,,,no_privacy_links
aniagotuje.pl,not_found,,,no_privacy_links
gegen-hartz.de,not_found,,,no_privacy_links
nic.dk,skipped,existing_file,,
hostnet.nl,skipped,existing_file,,
dnews.gr,not_found,,,no_privacy_links
nic.es,skipped,existing_file,,
administracionelectronica.gob.es,skipped,existing_file,,
flashscore.ro,skipped,existing_file,,
agenziaentrateriscossione.gov.it,skipped,existing_file,,
assertcom.de,skipped,existing_file,,
flashscore.sk,skipped,existing_file,,
lidl.it,skipped,existing_file,,
rosszlanyok.hu,not_found,,,no_privacy_links
zone-turf.fr,not_found,,,no_privacy_links
bet365.gr,skipped,existing_file,,
ros.ie,skipped,existing_file,,
fattoincasadabenedetta.it,not_found,,,privacy_links_empty
acesso.gov.pt,not_found,,,no_privacy_links
finya.de,skipped,existing_file,,
andersnoren.se,not_found,,,no_privacy_links
freevideo.cz,not_found,,,no_privacy_links
bmf.gv.at,not_found,,,no_privacy_links
bombuj.si,not_found,,,no_privacy_links
e-jumbo.gr,not_found,,,homepage_unreachable
rvo.nl,skipped,existing_file,,
oaed.gr,not_found,,,homepage_unreachable
name-servers.gr,not_found,,,no_privacy_links
obramat.es,not_found,,,homepage_unreachable
zeturf.fr,skipped,existing_file,,
juegosonce.es,skipped,existing_file,,
animepahe.si,not_found,,,homepage_unreachable
kurnik.pl,not_found,,,no_privacy_links
pelotalibretv2.pl,skipped,existing_file,,
citapreviadnie.es,not_found,,,no_privacy_links
tecnomat.it,not_found,,,homepage_unreachable
caf.fr,skipped,existing_file,,
uni-goettingen.de,not_found,,,no_privacy_links
server-he.de,not_found,,,homepage_unreachable
redlights.be,skipped,existing_file,,
tamo.lt,not_found,,,homepage_unreachable
folieporno.fr,skipped,existing_file,,
service-public.gouv.fr,not_found,,,no_privacy_links
shkolo.bg,not_found,,,homepage_unreachable
lectio.dk,not_found,,,no_privacy_links
ticketone.it,not_found,,,homepage_unreachable
rojadirectatv3.pl,skipped,existing_file,,
fussball.de,skipped,existing_file,,
ulisboa.pt,not_found,,,no_privacy_links
flashscore.gr,skipped,existing_file,,
quartier-rouge.be,not_found,,,no_privacy_links
cp.sk,skipped,existing_file,,
aeolservice.es,skipped,existing_file,,
tvguia.es,not_found,,,no_privacy_links
tippmix.hu,skipped,existing_file,,
franceconnect.gouv.fr,not_found,,,no_privacy_links
freemeteo.gr,not_found,,,no_privacy_links
sepe.gob.es,not_found,,,homepage_unreachable
scoalarutiera.ro,not_found,,,no_privacy_links
porn5xxx.at,not_found,,,no_privacy_links
ratkojat.fi,not_found,,,no_privacy_links
felizes.pt,skipped,existing_file,,
wbs-law.de,skipped,existing_file,,
iha.ee,skipped,existing_file,,
nirvam.it,skipped,existing_file,,
uni-tuebingen.de,not_found,,,no_privacy_links
gov.hu,not_found,,,homepage_unreachable
gamestar.de,not_found,,,no_privacy_links
forthnet.gr,not_found,,,homepage_unreachable
au.dk,not_found,,,no_privacy_links
dg-datenschutz.de,skipped,existing_file,,
sverigesradio.se,not_found,,,homepage_unreachable
webhosting.dk,skipped,existing_file,,
demorgen.be,not_found,,,homepage_unreachable
albelli.nl,skipped,existing_file,,
aalto.fi,not_found,,,no_privacy_links
uv.es,skipped,existing_file,,
nameserverservice.de,not_found,,,homepage_unreachable
mypurecloud.de,skipped,existing_file,,
zoznam.sk,skipped,existing_file,,
mediapart.fr,skipped,existing_file,,
ugr.es,not_found,,,no_privacy_links
morgenpost.de,not_found,,,no_privacy_links
diplo.de,not_found,,,no_privacy_links
snai.it,not_found,,,homepage_unreachable
denic.de,not_found,,,no_privacy_links
vodafone.it,not_found,,,no_privacy_links
inbox.lv,not_found,,,homepage_unreachable
insee.fr,not_found,,,no_privacy_links
rlp.de,skipped,existing_file,,
auswaertiges-amt.de,not_found,,,no_privacy_links
rai.it,skipped,existing_file,,
waz.de,not_found,,,no_privacy_links
tuwien.ac.at,not_found,,,no_privacy_links
blogspot.it,skipped,existing_file,,
gu.se,not_found,,,no_privacy_links
uni-muenster.de,not_found,,,no_privacy_links
uc.pt,not_found,,,homepage_unreachable
observador.pt,skipped,existing_file,,
airbnb.fr,skipped,existing_file,,
uni-leipzig.de,not_found,,,homepage_unreachable
gwdg.de,skipped,existing_file,,
belastingdienst.nl,skipped,existing_file,,
publico.es,skipped,existing_file,,
presseportal.de,not_found,,,no_privacy_links
cretaforce.gr,skipped,existing_file,,
augsburger-allgemeine.de,not_found,,,no_privacy_links
oe24.at,not_found,,,no_privacy_links
businessinsider.de,not_found,,,no_privacy_links
lesoir.be,not_found,,,homepage_unreachable
uni-kl.de,skipped,existing_file,,
aok.de,not_found,,,no_privacy_links
polimi.it,skipped,existing_file,,
fgov.be,skipped,existing_file,,
wallstreet-online.de,not_found,,,no_privacy_links
upv.es,skipped,existing_file,,
laredoute.fr,not_found,,,homepage_unreachable
poznan.pl,not_found,,,no_privacy_links
unleashed.be,skipped,existing_file,,
first-id.fr,not_found,,,no_privacy_links
pinterest.fr,skipped,existing_file,,
unimi.it,not_found,,,homepage_unreachable
milanofinanza.it,skipped,existing_file,,
tripadvisor.de,not_found,,,homepage_unreachable
hamburg.de,not_found,,,no_privacy_links
tu-darmstadt.de,not_found,,,no_privacy_links
kino.de,not_found,,,no_privacy_links
ownit.se,not_found,,,no_privacy_links
volkswagen.de,not_found,,,no_privacy_links
rediris.es,not_found,,,no_privacy_links
uni-bremen.de,skipped,existing_file,,
mydirtyhobby.de,skipped,existing_file,,
my-personaltrainer.it,skipped,existing_file,,
manomano.fr,not_found,,,homepage_unreachable
mijndomein.nl,skipped,existing_file,,
chronopost.fr,not_found,,,homepage_unreachable
posteo.de,skipped,existing_file,,
harry.lu,not_found,,,homepage_unreachable
nsset.be,not_found,,,homepage_unreachable
ru.nl,skipped,existing_file,,
unipd.it,skipped,existing_file,,
grserver.gr,skipped,existing_file,,
lmu.de,skipped,existing_file,,
antagus.de,not_found,,,no_privacy_links
chalmers.se,not_found,,,no_privacy_links
ntp.se,skipped,existing_file,,
dtu.dk,not_found,,,no_privacy_links
lexikon-betreuungsrecht.de,not_found,,,no_privacy_links
rp.pl,not_found,,,no_privacy_links
uni-hannover.de,not_found,,,no_privacy_links
exs.pl,skipped,existing_file,,
dwd.de,not_found,,,no_privacy_links
wur.nl,skipped,existing_file,,
szn.cz,skipped,existing_file,,
uni-mainz.de,skipped,existing_file,,
keymachine.de,not_found,,,no_privacy_links
elte.hu,not_found,,,no_privacy_links
umu.se,not_found,,,no_privacy_links
uw.edu.pl,skipped,existing_file,,
stuttgarter-zeitung.de,not_found,,,no_privacy_links
ad4m.at,not_found,,,homepage_unreachable
bbox.fr,not_found,,,no_privacy_links
lodz.pl,not_found,,,no_privacy_links
openstreetmap.fr,not_found,,,no_privacy_links
datenschutz-generator.de,skipped,existing_file,,
abendblatt.de,not_found,,,no_privacy_links
dennikn.sk,not_found,,,no_privacy_links
ah.nl,not_found,,,homepage_unreachable
sg.fr,skipped,existing_file,,
adg.de,not_found,,,no_privacy_links
forth.gr,skipped,existing_file,,
cmjornal.pt,not_found,,,no_privacy_links
doctolib.de,skipped,existing_file,,
cvut.cz,not_found,,,no_privacy_links
uni-ulm.de,not_found,,,no_privacy_links
gsis.gr,not_found,,,homepage_unreachable
berliner-zeitung.de,skipped,existing_file,,
wiwo.de,not_found,,,no_privacy_links
trouw.nl,skipped,existing_file,,
cnn.gr,skipped,existing_file,,
namirial.it,skipped,existing_file,,
znanylekarz.pl,not_found,,,no_privacy_links
rotld.ro,skipped,existing_file,,
clever-tanken.de,not_found,,,no_privacy_links
yandex.fi,skipped,existing_file,,
mijnwoordenboek.nl,skipped,existing_file,,
su.se,skipped,existing_file,,
zougla.gr,skipped,existing_file,,
auth.gr,skipped,existing_file,,
domaintechnik.at,skipped,existing_file,,
netcologne.de,not_found,,,no_privacy_links
ebay.es,skipped,existing_file,,
ionos.fr,skipped,existing_file,,
denik.cz,not_found,,,no_privacy_links
cope.es,skipped,existing_file,,
archives-ouvertes.fr,skipped,existing_file,,
sante.fr,skipped,existing_file,,
druni.es,skipped,existing_file,,
us.es,skipped,existing_file,,
argewebhosting.nl,skipped,existing_file,,
eurosport.de,skipped,existing_file,,
clave.gob.es,skipped,existing_file,,
vlaanderen.be,skipped,existing_file,,
umweltbundesamt.de,not_found,,,no_privacy_links
anycastdns.cz,skipped,existing_file,,
autoriteitpersoonsgegevens.nl,not_found,,,homepage_unreachable
eduvulcan.pl,skipped,existing_file,,
elle.fr,not_found,,,no_privacy_links
jit.si,not_found,,,homepage_unreachable
fau.de,skipped,existing_file,,
ruhr-uni-bochum.de,not_found,,,no_privacy_links
checkdomain.de,skipped,existing_file,,
teqz.nl,not_found,,,homepage_unreachable
anwb.nl,skipped,existing_file,,
rki.de,not_found,,,no_privacy_links
wko.at,not_found,,,no_privacy_links
renater.fr,not_found,,,no_privacy_links
mobiri.se,skipped,existing_file,,
czi.cz,not_found,,,no_privacy_links
pagesperso-orange.fr,not_found,,,homepage_unreachable
hetzner.de,skipped,existing_file,,
domainers.de,not_found,,,no_privacy_links
bet365.es,skipped,existing_file,,
icm.edu.pl,skipped,existing_file,,
unipi.it,skipped,existing_file,,
eurobet.it,skipped,existing_file,,
holidaycheck.de,not_found,,,no_privacy_links
conforama.fr,not_found,,,homepage_unreachable
dtag.de,skipped,existing_file,,
polskieradio24.pl,not_found,,,no_privacy_links
ich-tanke.de,skipped,existing_file,,
schoolsoft.se,not_found,,,no_privacy_links
rtp.pt,not_found,,,no_privacy_links
telerama.fr,not_found,,,no_privacy_links
antena3.ro,not_found,,,no_privacy_links
freepik.es,not_found,,,homepage_unreachable
wired.it,skipped,existing_file,,
postimees.ee,not_found,,,no_privacy_links
allianz.de,not_found,,,homepage_unreachable
bz-berlin.de,not_found,,,homepage_unreachable
uni-lj.si,not_found,,,no_privacy_links
doctissimo.fr,not_found,,,no_privacy_links
sicnoticias.pt,skipped,existing_file,,
otenet.gr,not_found,,,homepage_unreachable
ul.pt,skipped,existing_file,,
lalibre.be,not_found,,,no_privacy_links
unifi.it,not_found,,,homepage_unreachable
administracionespublicas.gob.es,skipped,existing_file,,
golem.de,not_found,,,no_privacy_links
bovada.lv,skipped,existing_file,,
personio.de,not_found,,,homepage_unreachable
inet.fi,skipped,existing_file,,
uniroma1.it,not_found,,,no_privacy_links
allwyn.cz,not_found,,,no_privacy_links
ucd.ie,skipped,existing_file,,
standaard.be,not_found,,,homepage_unreachable
elisa.fi,not_found,,,no_privacy_links
uni-regensburg.de,skipped,existing_file,,
trevenque.es,skipped,existing_file,,
ruhr24.de,not_found,,,no_privacy_links
latribune.fr,not_found,,,no_privacy_links
huffingtonpost.es,skipped,existing_file,,
hessenschau.de,not_found,,,no_privacy_links
paginegialle.it,skipped,existing_file,,
active24.cz,skipped,existing_file,,
sachsen.de,not_found,,,no_privacy_links
eurosport.it,skipped,existing_file,,
dlr.de,skipped,existing_file,,
universiteitleiden.nl,skipped,existing_file,,
perf1.fr,not_found,,,no_privacy_links
sportal.bg,not_found,,,no_privacy_links
assemblee-nationale.fr,not_found,,,no_privacy_links
dnevnik.hr,not_found,,,no_privacy_links
meteo.gr,skipped,existing_file,,
usal.es,skipped,existing_file,,
nordnet.fr,skipped,existing_file,,
uni-bielefeld.de,skipped,existing_file,,
maxifoot.fr,not_found,,,no_privacy_links
kaufda.de,not_found,,,no_privacy_links
bpb.de,skipped,existing_file,,
mobilevikings.be,skipped,existing_file,,
artfiles.de,not_found,,,no_privacy_links
coolblue.nl,skipped,existing_file,,
lieferando.de,not_found,,,homepage_unreachable
nic.bg,not_found,,,no_privacy_links
sdna.gr,not_found,,,homepage_unreachable
stepstone.de,not_found,,,homepage_unreachable
cert.ee,skipped,existing_file,,
semana.es,not_found,,,homepage_unreachable
g-ha-1und1.de,not_found,,,homepage_unreachable
zdfheute.de,not_found,,,no_privacy_links
ademe.fr,not_found,,,homepage_unreachable
senat.fr,not_found,,,no_privacy_links
wedos.cz,skipped,existing_file,,
atw.hu,not_found,,,no_privacy_links
follow.it,skipped,existing_file,,
tvn.pl,not_found,,,no_privacy_links
vogue.it,skipped,existing_file,,
srce.hr,skipped,existing_file,,
infn.it,skipped,existing_file,,
ntua.gr,not_found,,,no_privacy_links
flashscore.pt,skipped,existing_file,,
mydealz.de,not_found,,,no_privacy_links
farmaciatei.ro,skipped,existing_file,,
unito.it,not_found,,,homepage_unreachable
nic.lv,skipped,existing_file,,
sinoptik.bg,not_found,,,no_privacy_links
i-mo.de,not_found,,,homepage_unreachable
electrodepot.fr,not_found,,,no_privacy_links
fcinter1908.it,not_found,,,no_privacy_links
capital.fr,not_found,,,no_privacy_links
uni-trier.de,skipped,existing_file,,
sonnen.de,not_found,,,no_privacy_links
mopo.de,not_found,,,no_privacy_links
lrt.lt,not_found,,,no_privacy_links
seiska.fi,not_found,,,no_privacy_links
ctreserve.de,not_found,,,homepage_unreachable
plovdiv24.bg,skipped,existing_file,,
fastwebnet.it,not_found,,,homepage_unreachable
bbva.es,not_found,,,homepage_unreachable
plotek.pl,not_found,,,no_privacy_links
pinterest.es,skipped,existing_file,,
ebay.be,not_found,,,no_privacy_links
meteofor.lt,skipped,existing_file,,
tempo.pt,skipped,existing_file,,
1blu.de,not_found,,,no_privacy_links
forpsi.cz,skipped,existing_file,,
ua.es,not_found,,,no_privacy_links
marieclaire.fr,not_found,,,no_privacy_links
netinfo.bg,skipped,existing_file,,
iarc.fr,skipped,existing_file,,
blogspot.nl,skipped,existing_file,,
bancosantander.es,skipped,existing_file,,
pysznosci.pl,not_found,,,no_privacy_links
rabobank.nl,not_found,,,homepage_unreachable
unizar.es,skipped,existing_file,,
wroc.pl,not_found,,,homepage_unreachable
unblog.fr,skipped,existing_file,,
tele3.cz,not_found,,,no_privacy_links
muenchen.de,not_found,,,no_privacy_links
phoca.cz,skipped,existing_file,,
politiken.dk,not_found,,,no_privacy_links
cda.pl,skipped,existing_file,,
abnamro.nl,skipped,existing_file,,
onix.de,not_found,,,no_privacy_links
uoa.gr,not_found,,,no_privacy_links
uni-wuerzburg.de,not_found,,,no_privacy_links
nbp.pl,skipped,existing_file,,
uibk.ac.at,not_found,,,no_privacy_links
spoti.fi,skipped,existing_file,,
personio-internal.de,not_found,,,homepage_unreachable
vgwort.de,not_found,,,no_privacy_links
deutschepost.de,not_found,,,no_privacy_links
art.pl,not_found,,,no_privacy_links
auto-motor-und-sport.de,skipped,existing_file,,
spektrum.de,not_found,,,no_privacy_links
rieckers.it,not_found,,,no_privacy_links
mapy.cz,skipped,existing_file,,
beniculturali.it,skipped,existing_file,,
nanosystems.it,skipped,existing_file,,
vodafonedsl.it,not_found,,,homepage_unreachable
online.fr,not_found,,,no_privacy_links
cervantes.es,skipped,existing_file,,
papaki.gr,skipped,existing_file,,
gda.pl,not_found,,,no_privacy_links
lafeltrinelli.it,skipped,existing_file,,
noz.de,not_found,,,no_privacy_links
um.es,not_found,,,homepage_unreachable
gazzettaufficiale.it,skipped,existing_file,,
tag24.de,not_found,,,no_privacy_links
just-eat.it,not_found,,,homepage_unreachable
computerbild.de,not_found,,,no_privacy_links
weda.fr,not_found,,,no_privacy_links
moviepilot.de,skipped,existing_file,,
knipp.de,skipped,existing_file,,
jameda.de,not_found,,,no_privacy_links
diesiedleronline.de,not_found,,,no_privacy_links
inwx.de,skipped,existing_file,,
hosting.de,not_found,,,no_privacy_links
cas.cz,not_found,,,no_privacy_links
neoserv.si,not_found,,,no_privacy_links
netzwelt.de,skipped,existing_file,,
interieur.gouv.fr,not_found,,,homepage_unreachable
univ-lyon1.fr,skipped,existing_file,,
daad.de,not_found,,,no_privacy_links
duden.de,skipped,existing_file,,
mz.de,not_found,,,no_privacy_links
uni-jena.de,not_found,,,no_privacy_links
mon-essence.fr,skipped,existing_file,,
berlingske.dk,not_found,,,no_privacy_links
europe1.fr,not_found,,,homepage_unreachable
plusline.de,not_found,,,no_privacy_links
acrobits.cz,skipped,existing_file,,
btc-net.bg,not_found,,,privacy_links_empty
scb.se,not_found,,,no_privacy_links
epoq.de,skipped,existing_file,,
shz.de,not_found,,,no_privacy_links
t3n.de,not_found,,,no_privacy_links
hema.nl,skipped,existing_file,,
emag.hu,not_found,,,no_privacy_links
anony.nl,not_found,,,no_privacy_links
unistra.fr,not_found,,,no_privacy_links
brandenburg.de,not_found,,,no_privacy_links
slon3.at,skipped,existing_file,,
wpcdn.pl,not_found,,,homepage_unreachable
uam.es,skipped,existing_file,,
kfw.de,not_found,,,no_privacy_links
thejournal.ie,skipped,existing_file,,
fes.de,not_found,,,no_privacy_links
caissedesdepots.fr,not_found,,,no_privacy_links
nanocosmos.de,skipped,existing_file,,
sarenet.es,skipped,existing_file,,
err.ee,skipped,existing_file,,
smarturl.it,skipped,existing_file,,
eur.nl,skipped,existing_file,,
play.pl,not_found,,,no_privacy_links
o2online.de,not_found,,,no_privacy_links
man88.de,skipped,existing_file,,
mini.de,not_found,,,homepage_unreachable
alice.it,not_found,,,homepage_unreachable
lacentrale.fr,not_found,,,homepage_unreachable
bnr.nl,not_found,,,homepage_unreachable
tele2.se,skipped,existing_file,,
lasprovincias.es,skipped,existing_file,,
a-dns.pl,not_found,,,homepage_unreachable
cultura.gov.it,skipped,existing_file,,
amu.edu.pl,skipped,existing_file,,
estrepublicain.fr,not_found,,,no_privacy_links
otodom.pl,not_found,,,no_privacy_links
tmt.de,not_found,,,no_privacy_links
bme.hu,not_found,,,no_privacy_links
rtl.be,not_found,,,no_privacy_links
tvnet.lv,not_found,,,no_privacy_links
eyeo.it,not_found,,,homepage_unreachable
skatteverket.se,not_found,,,no_privacy_links
freedns.si,skipped,existing_file,,
uma.es,not_found,,,no_privacy_links
olx.pt,not_found,,,homepage_unreachable
b-dns.pl,not_found,,,homepage_unreachable
phanet.de,not_found,,,homepage_unreachable
